Title,Year,Genre,Rating,Revenue (Millions),Budget (Millions),Director
Movie 6894,2012,Comedy,1.3278215351895468,218.29999791770456,129.26510563275912,Director 6894
Movie 6895,2016,Thriller,5.179820095387748,78.67278966345683,291.36806937532344,Director 6895
Movie 6896,2018,Thriller,4.096365189983456,228.55054558627887,61.47907896715864,Director 6896
Movie 6897,2010,Action,4.610392261939992,455.5894194987859,169.249929737047,Director 6897
Movie 6898,2018,Thriller,5.146945558080744,66.77679900003727,153.39546728784944,Director 6898
Movie 6899,2010,Thriller,6.125312837051281,2.2477946267004967,0.0,Director 6899
Movie 6900,2020,Action,9.846873910477855,263.23832071922783,288.9720653305408,Director 6900
Movie 6901,2018,Comedy,8.636434357264,0.0,89.03429822712889,Director 6901
Movie 6902,2014,Comedy,7.492781017750644,84.97487221319673,157.3634280261139,Director 6902
Movie 6903,2016,Action,7.358580832882683,353.9484437338759,147.41130764347824,Director 6903
Movie 6904,2016,Drama,7.021541695514506,154.9429960599571,272.0124358659561,Director 6904
Movie 6905,2018,Action,2.8827306274607065,244.38394543331677,92.4017222804802,Director 6905
Movie 6906,2012,Thriller,9.150696993586507,229.0179996803023,296.1277383444652,Director 6906
Movie 6907,2018,Thriller,1.009440089844278,431.2764326263701,0.0,Director 6907
Movie 6908,2014,Action,6.645438303635541,78.47014092213371,48.43947529646084,Director 6908
Movie 6909,2014,Drama,2.214070325608567,272.0716456841025,6.2703065160929015,Director 6909
Movie 6910,2018,Action,4.060340669951971,469.7322469189716,273.48400490980833,Director 6910
Movie 6911,2018,Action,6.529446993314504,91.7724480396059,0.0,Director 6911
Movie 6912,2020,Comedy,1.161869069504192,332.2002359839309,0.0,Director 6912
Movie 6913,2010,Thriller,1.5523801465113647,394.1847338695737,171.3591767309514,Director 6913
Movie 6914,2018,Action,7.029645885384117,194.98701631822252,0.0,Director 6914
Movie 6915,2012,Comedy,5.1672010404545565,315.31898860293086,0.0,Director 6915
Movie 6916,2010,Thriller,7.370630897880336,256.83342491846,177.2752604747493,Director 6916
Movie 6917,2014,Drama,5.348123516267032,170.1476487123624,56.66883631538085,Director 6917
Movie 6918,2016,Action,7.772714230177233,438.72708240725245,160.48322355061282,Director 6918
Movie 6919,2010,Action,1.7436964415775813,116.82669232291336,248.22827312513616,Director 6919
Movie 6920,2020,Comedy,3.4036603688037053,35.45137971012012,88.23039578781672,Director 6920
Movie 6921,2014,Thriller,4.445462678745727,367.6343354976659,144.56422749054246,Director 6921
Movie 6922,2014,Thriller,5.755381231997015,272.7453209823418,43.07901405251107,Director 6922
Movie 6923,2020,Comedy,4.361520306871723,189.4551575698093,241.05058827436568,Director 6923
Movie 6924,2018,Drama,5.340639947126241,0.0,48.50603102311069,Director 6924
Movie 6925,2012,Drama,6.520441668910734,132.63614623011358,195.88119212301325,Director 6925
Movie 6926,2012,Comedy,8.790218985073796,144.25606603887528,228.90831454411023,Director 6926
Movie 6927,2016,Action,8.94455703188817,27.55254169992453,22.11234015147573,Director 6927
Movie 6928,2020,Action,3.831765005734664,412.6037925692837,247.3923822226912,Director 6928
Movie 6929,2014,Thriller,7.713387739834452,499.4782287362783,218.0740309241581,Director 6929
Movie 6930,2020,Comedy,4.74731652328984,360.8263977102347,97.67462008838008,Director 6930
Movie 6931,2012,Thriller,1.857544386688284,23.107501192489195,167.58047446399115,Director 6931
Movie 6932,2010,Drama,9.094041991197916,0.0,0.0,Director 6932
Movie 6933,2018,Thriller,7.252087401068599,118.61672906833726,0.0,Director 6933
Movie 6934,2014,Drama,6.61305384715479,124.16852540897014,134.05756736531583,Director 6934
Movie 6935,2012,Drama,7.447408242064831,465.6209055425644,237.25471612818285,Director 6935
Movie 6936,2010,Drama,1.304663408438442,6.359787534447513,34.644270085038414,Director 6936
Movie 6937,2020,Thriller,7.475399483291133,408.3849058541965,167.09941009759763,Director 6937
Movie 6938,2020,Drama,2.4353417317809054,405.3237904911482,0.0,Director 6938
Movie 6939,2020,Comedy,1.414353453316929,154.91371131036917,255.7596886855431,Director 6939
Movie 6940,2018,Comedy,9.709084360430204,454.74291234849625,52.57799312563475,Director 6940
Movie 6941,2010,Thriller,2.7272223610091464,166.85051198321617,0.0,Director 6941
Movie 6942,2014,Action,7.237588379192972,230.15284873002932,0.0,Director 6942
Movie 6943,2020,Thriller,5.415458244200562,225.0949302573104,0.0,Director 6943
Movie 6944,2012,Thriller,8.50469810814138,407.69183709235546,227.41659571872725,Director 6944
Movie 6945,2018,Comedy,8.720289733382874,74.40170806847597,200.08575093288465,Director 6945
Movie 6946,2010,Action,3.4025940784844826,360.5688316582212,94.45896240831888,Director 6946
Movie 6947,2020,Drama,1.4477460252567151,349.05330078242383,231.7442440185457,Director 6947
Movie 6948,2020,Action,3.850850325299601,88.68263879835965,225.46519938312468,Director 6948
Movie 6949,2016,Thriller,4.425485571631336,349.8602398554973,123.10224894051603,Director 6949
Movie 6950,2018,Comedy,3.685716573027283,70.70899478285197,0.0,Director 6950
Movie 6951,2010,Comedy,7.83311025564713,0.0,253.4899321798826,Director 6951
Movie 6952,2020,Drama,4.534300128269868,29.3174211839296,98.38328405425516,Director 6952
Movie 6953,2014,Action,7.119469690394383,280.2295519661098,242.7406383511552,Director 6953
Movie 6954,2016,Comedy,4.59197771467672,479.3695774557822,0.0,Director 6954
Movie 6955,2018,Drama,4.852647971035675,346.51542236656127,257.85274304397785,Director 6955
Movie 6956,2020,Comedy,2.249780812030202,0.0,62.699117084308966,Director 6956
Movie 6957,2010,Drama,1.8087353720249075,216.79997873358465,241.04962990948223,Director 6957
Movie 6958,2020,Action,6.36911287144675,163.64061605539095,136.9568733690007,Director 6958
Movie 6959,2014,Drama,5.118403682147799,373.0079395583158,231.0898870018023,Director 6959
Movie 6960,2020,Action,3.715108176169507,155.88972435717,91.15928770494506,Director 6960
Movie 6961,2012,Thriller,1.8988956768514305,291.113777062468,0.0,Director 6961
Movie 6962,2010,Drama,4.867753287316329,330.70706593502274,0.0,Director 6962
Movie 6963,2016,Comedy,1.137921676607529,292.3584634545125,1.4025320657720073,Director 6963
Movie 6964,2014,Thriller,8.485783821423315,109.10756174480852,0.0,Director 6964
Movie 6965,2014,Drama,4.507830823489996,80.66660101845918,35.365524003170634,Director 6965
Movie 6966,2020,Drama,6.621212109956354,349.54016005070343,116.08456820090096,Director 6966
Movie 6967,2016,Thriller,6.171876560445114,123.71662703881393,69.91142872598766,Director 6967
Movie 6968,2018,Comedy,9.270984736400688,0.0,57.00037505559456,Director 6968
Movie 6969,2010,Comedy,9.424960634092823,56.89888219942175,206.5859437396275,Director 6969
Movie 6970,2010,Drama,4.764765150755352,84.16745657751116,71.22114731688788,Director 6970
Movie 6971,2016,Thriller,7.989209188182496,377.0053189277653,0.0,Director 6971
Movie 6972,2020,Action,5.5732005475570725,374.7457992992767,0.0,Director 6972
Movie 6973,2014,Drama,7.142611846005767,201.41942563275217,149.3680295064115,Director 6973
Movie 6974,2014,Thriller,1.463570332036051,135.29942874604072,0.0,Director 6974
Movie 6975,2010,Drama,7.766528232802933,302.6041731630237,0.0,Director 6975
Movie 6976,2016,Thriller,2.2658395443602317,58.186628909333706,22.810160513583085,Director 6976
Movie 6977,2012,Action,1.7976133481587555,232.7194740939292,242.07198480653324,Director 6977
Movie 6978,2020,Comedy,3.8590603233180616,483.0602892716847,0.0,Director 6978
Movie 6979,2016,Drama,5.227135082406777,28.21211356886828,151.56572136369587,Director 6979
Movie 6980,2016,Drama,4.710160912157607,44.71717400956959,163.1878810982672,Director 6980
Movie 6981,2020,Thriller,9.056737598494609,462.0785527574221,125.82466465921117,Director 6981
Movie 6982,2020,Comedy,9.949152853333532,345.7384701462177,0.0,Director 6982
Movie 6983,2010,Thriller,9.715958082895495,0.0,38.3393881947074,Director 6983
Movie 6984,2012,Action,7.642363443397595,0.0,90.42091307863056,Director 6984
Movie 6985,2016,Comedy,6.534003447201054,42.00343665589829,0.0,Director 6985
Movie 6986,2020,Comedy,1.9422432863533183,132.18624537334514,231.7078274163188,Director 6986
Movie 6987,2018,Thriller,6.569256926452284,426.8270787537849,27.31475275599973,Director 6987
Movie 6988,2010,Comedy,8.104933741371731,0.0,184.3337121388404,Director 6988
Movie 6989,2020,Comedy,7.041148815202245,385.8751098350669,267.9252066887463,Director 6989
Movie 6990,2012,Thriller,5.685772177194012,458.9187743071427,240.75530346509345,Director 6990
Movie 6991,2020,Comedy,2.4621730854931734,234.0954011194408,240.92185126038908,Director 6991
Movie 6992,2012,Thriller,6.981983678628936,256.08618625015606,0.0,Director 6992
Movie 6993,2010,Comedy,2.063196849027492,408.0546693105249,0.0,Director 6993
Movie 6994,2018,Drama,6.120408074138149,463.85041627792407,266.5646437341093,Director 6994
Movie 6995,2014,Thriller,6.676635128151992,314.35644347989023,256.43426887219334,Director 6995
Movie 6996,2012,Action,2.4039174752573707,10.364343226092243,0.0,Director 6996
Movie 6997,2020,Action,6.337016927479035,403.2349668833852,171.4218342833912,Director 6997
Movie 6998,2010,Action,6.499361881160347,319.11542584182337,0.0,Director 6998
Movie 6999,2018,Drama,5.095227408763109,102.15115564570894,77.73839148571162,Director 6999
Movie 7000,2018,Thriller,8.618499200370996,434.7609159583516,138.33825665076455,Director 7000
Movie 7001,2016,Comedy,3.760376474845219,284.0952930779789,109.8840585834825,Director 7001
Movie 7002,2020,Comedy,1.536598504611573,0.0,0.0,Director 7002
Movie 7003,2018,Comedy,4.411791699531092,140.52008828881014,84.54527851513882,Director 7003
Movie 7004,2016,Action,7.112869087051452,137.1924205135491,152.6581341673294,Director 7004
Movie 7005,2016,Comedy,1.355613242467386,171.91366777501457,0.0,Director 7005
Movie 7006,2012,Thriller,4.91548133128229,248.7773094890101,115.22663992891616,Director 7006
Movie 7007,2020,Drama,2.285137948122538,228.10459296634428,0.0,Director 7007
Movie 7008,2010,Action,5.469162020770854,419.4961731985035,0.0,Director 7008
Movie 7009,2016,Comedy,1.710752967381953,183.8442144016093,265.84199650653005,Director 7009
Movie 7010,2012,Action,8.247473682837859,359.6240621971531,258.3973094974708,Director 7010
Movie 7011,2018,Drama,9.512090470461647,274.9428026648429,221.7330501590942,Director 7011
Movie 7012,2020,Drama,8.910910835219372,218.44159651544132,169.91481924118574,Director 7012
Movie 7013,2010,Drama,8.102737863784434,225.77084317011435,0.0,Director 7013
Movie 7014,2014,Drama,9.820639748075717,56.77013531549865,101.92510797134692,Director 7014
Movie 7015,2018,Comedy,9.872126753864135,149.75820127022897,183.31336126617424,Director 7015
Movie 7016,2014,Thriller,2.2105783448330545,0.0,0.0,Director 7016
Movie 7017,2016,Action,3.6430203111012247,450.1688344250029,138.32795397604008,Director 7017
Movie 7018,2018,Drama,7.872821372807259,121.74465885985283,273.06819014440265,Director 7018
Movie 7019,2018,Action,9.929896933813918,185.09876471491503,73.36270450923769,Director 7019
Movie 7020,2014,Comedy,8.310919208276587,423.5279891937028,164.47579150467374,Director 7020
Movie 7021,2016,Thriller,4.168848784868901,414.4660862210644,259.85286027665313,Director 7021
Movie 7022,2020,Comedy,2.7565389405944285,54.14861060021411,294.7635726178192,Director 7022
Movie 7023,2020,Comedy,1.3969732260991714,355.6120478541484,126.10311287708107,Director 7023
Movie 7024,2016,Thriller,7.713372508410229,474.7262441512996,163.4218688905941,Director 7024
Movie 7025,2010,Thriller,7.692881394192149,246.8025882344417,0.0,Director 7025
Movie 7026,2010,Comedy,1.209876923834329,410.0432980535932,27.065585239925,Director 7026
Movie 7027,2014,Comedy,7.062751842965115,426.6985853648132,0.0,Director 7027
Movie 7028,2010,Action,1.253580436175917,432.79888318453857,62.66134647075049,Director 7028
Movie 7029,2016,Drama,1.693936196067508,347.69456244408303,186.2753943508561,Director 7029
Movie 7030,2010,Thriller,1.387756925033497,435.389378483088,135.54782066207648,Director 7030
Movie 7031,2010,Thriller,5.791948242048674,478.2719458943063,30.758280665133185,Director 7031
Movie 7032,2010,Drama,3.50291715055812,455.927491638014,0.0,Director 7032
Movie 7033,2014,Action,9.635204687126311,41.36176462341007,9.87209925562152,Director 7033
Movie 7034,2016,Thriller,5.211842784307925,218.58144113544452,157.98013560817225,Director 7034
Movie 7035,2020,Comedy,7.63422217562723,0.0,244.0834302908238,Director 7035
Movie 7036,2020,Action,2.810432374778289,236.47910592152837,99.9305140062546,Director 7036
Movie 7037,2018,Action,4.711618758954069,461.4671264460755,248.6372072322377,Director 7037
Movie 7038,2014,Comedy,7.08530969067988,0.0,0.0,Director 7038
Movie 7039,2010,Drama,5.764987397089888,37.85188920223055,0.0,Director 7039
Movie 7040,2018,Comedy,9.467146086638344,409.1545484791007,17.63470266310665,Director 7040
Movie 7041,2010,Comedy,3.709021496035634,350.32504242848665,86.3700335624523,Director 7041
Movie 7042,2018,Comedy,2.6194710647735544,258.6751040165682,169.86541739418146,Director 7042
Movie 7043,2010,Comedy,1.4993575394026912,401.6731404706316,0.0,Director 7043
Movie 7044,2016,Thriller,6.446870104733514,335.1575031864663,108.54086035589695,Director 7044
Movie 7045,2012,Comedy,4.181959323469682,0.0,17.514730039433687,Director 7045
Movie 7046,2016,Comedy,4.604112665894939,319.1728356102849,67.21925711992657,Director 7046
Movie 7047,2012,Action,7.786569943572775,332.71498850591115,230.18939214664243,Director 7047
Movie 7048,2010,Action,4.138191446263413,271.254411279043,290.3233716835965,Director 7048
Movie 7049,2012,Comedy,3.0126022905909453,355.2169156529478,94.895034993702,Director 7049
Movie 7050,2010,Drama,9.92090749112517,0.0,91.12485745233748,Director 7050
Movie 7051,2012,Comedy,9.342639110377547,229.16748292436023,243.80911284845348,Director 7051
Movie 7052,2014,Action,3.880311495514986,264.7904606974008,0.0,Director 7052
Movie 7053,2020,Comedy,9.7893615776069,456.9117546917829,186.9798764895941,Director 7053
Movie 7054,2020,Thriller,4.371615030192612,382.7533389575368,2.276735193338638,Director 7054
Movie 7055,2012,Thriller,1.2694892523089598,366.8958697243475,93.10948229052347,Director 7055
Movie 7056,2016,Comedy,7.867674058473492,462.5966500845242,110.83390570915356,Director 7056
Movie 7057,2018,Comedy,9.83427573811269,2.851303963556731,127.37754289945195,Director 7057
Movie 7058,2020,Thriller,9.766967521076984,140.02175650225877,0.0,Director 7058
Movie 7059,2016,Thriller,3.2589323980556646,221.97710387299853,239.44025308816447,Director 7059
Movie 7060,2014,Action,3.609163613611549,276.8929979676923,163.42682243592543,Director 7060
Movie 7061,2012,Action,1.5137018584484292,161.5598829611549,0.0,Director 7061
Movie 7062,2018,Drama,9.381582016634727,293.79189761364586,0.0,Director 7062
Movie 7063,2016,Action,7.422946854813061,305.9510903238814,211.7908144419164,Director 7063
Movie 7064,2012,Comedy,4.670314508779211,56.80021554422295,152.51828268433786,Director 7064
Movie 7065,2018,Thriller,1.8447760453722744,144.51074309832046,27.66170338531873,Director 7065
Movie 7066,2020,Action,7.662223543480586,221.1344867638261,107.78914870404672,Director 7066
Movie 7067,2018,Thriller,4.486761607011198,270.21075450356324,69.08405041247599,Director 7067
Movie 7068,2018,Drama,7.698830694361455,462.64691260856216,0.0,Director 7068
Movie 7069,2010,Thriller,9.08991356920433,447.157056341179,112.34962757323667,Director 7069
Movie 7070,2016,Thriller,1.9750618738797123,211.61359617573595,0.0,Director 7070
Movie 7071,2014,Comedy,4.522349258270232,356.121030710369,33.0216059247893,Director 7071
Movie 7072,2014,Comedy,5.795143929332406,1.8611454532384712,0.0,Director 7072
Movie 7073,2016,Drama,7.484708744385911,0.0,216.1863699637128,Director 7073
Movie 7074,2010,Thriller,9.114887101743276,348.2136207736114,0.0,Director 7074
Movie 7075,2018,Comedy,6.112216671041525,31.13584566995779,0.0,Director 7075
Movie 7076,2010,Thriller,9.401180495745404,247.7922535730104,188.33046735591728,Director 7076
Movie 7077,2010,Thriller,1.8538107939572668,375.2131558126509,84.92198216694297,Director 7077
Movie 7078,2014,Thriller,1.401828939495852,2.0928784096176685,264.68765195592005,Director 7078
Movie 7079,2010,Comedy,4.99850884632225,61.61069271453715,104.26972423431346,Director 7079
Movie 7080,2020,Comedy,8.089184280687267,235.0439146602189,25.658287991687654,Director 7080
Movie 7081,2014,Thriller,5.907955928034525,379.3522109144223,209.9625617067236,Director 7081
Movie 7082,2012,Comedy,5.709479753554097,221.2093568346055,0.0,Director 7082
Movie 7083,2010,Comedy,7.978073057771342,54.557412344895,0.0,Director 7083
Movie 7084,2016,Comedy,7.21830492676209,127.96685707935345,202.12486501518976,Director 7084
Movie 7085,2012,Drama,5.722172051804463,121.37587057987636,267.02337831128864,Director 7085
Movie 7086,2016,Action,3.5960661909276217,282.74899853579404,0.0,Director 7086
Movie 7087,2018,Comedy,8.619140508501543,19.116889508546464,181.87938281761336,Director 7087
Movie 7088,2010,Action,9.49377636964258,218.1915790505905,221.1731853949167,Director 7088
Movie 7089,2018,Thriller,7.315212761599752,74.47435352293176,0.0,Director 7089
Movie 7090,2012,Action,7.859356355001576,236.95045298061612,24.838121483369548,Director 7090
Movie 7091,2020,Thriller,4.794583239487285,486.797313725814,152.23638703595986,Director 7091
Movie 7092,2010,Action,7.912253253336167,458.6193602243533,90.20417375607524,Director 7092
Movie 7093,2010,Action,7.195730973702338,117.39882195186324,0.0,Director 7093
Movie 7094,2020,Comedy,1.5903338962533544,252.18374596569163,133.99153504413047,Director 7094
Movie 7095,2010,Action,8.377461746883313,0.0,132.56516056742166,Director 7095
Movie 7096,2018,Thriller,7.392046549457117,156.5309200228687,34.33224329802522,Director 7096
Movie 7097,2014,Drama,6.747399715538961,99.47065302349964,297.8582002685484,Director 7097
Movie 7098,2010,Drama,2.120281556648475,73.61091834406395,156.8951662554311,Director 7098
Movie 7099,2020,Drama,3.0137781158647154,5.491608892547745,248.65143943955465,Director 7099
Movie 7100,2010,Action,2.5708616956127663,252.2667322082681,279.15051585719453,Director 7100
Movie 7101,2014,Thriller,7.384851813414692,472.4122659655391,0.0,Director 7101
Movie 7102,2014,Comedy,5.89979089502061,0.0,0.0,Director 7102
Movie 7103,2020,Drama,9.24563826106466,0.0,202.8762033895851,Director 7103
Movie 7104,2012,Action,4.468565269009309,181.4334210128466,0.0,Director 7104
Movie 7105,2020,Comedy,3.071789303897538,374.1302850831473,115.2086872775708,Director 7105
Movie 7106,2016,Thriller,1.0838253180128885,287.2970680439616,150.9127026321061,Director 7106
Movie 7107,2010,Comedy,2.8745291739142997,338.0768756830964,186.94189790767751,Director 7107
Movie 7108,2018,Comedy,4.565956850143641,0.0,35.324936527735986,Director 7108
Movie 7109,2014,Comedy,6.123028629412156,277.3639517685796,21.66651126458632,Director 7109
Movie 7110,2014,Action,4.250795558876359,274.58632419187177,32.234005714606354,Director 7110
Movie 7111,2010,Thriller,1.5328168249827805,201.1822903186731,55.99277272972392,Director 7111
Movie 7112,2010,Comedy,5.029856021045865,337.6339188192871,118.37778420023308,Director 7112
Movie 7113,2012,Comedy,9.904183823412342,333.19831764443563,291.1080355882049,Director 7113
Movie 7114,2020,Comedy,4.914274420209492,145.07654245758317,269.0862540196018,Director 7114
Movie 7115,2016,Thriller,9.203409536357086,0.0,173.4698737256026,Director 7115
Movie 7116,2018,Comedy,6.606387163875266,82.9897549863806,153.5697722916182,Director 7116
Movie 7117,2012,Drama,6.423269552160875,476.4489607928309,299.38737347514166,Director 7117
Movie 7118,2018,Thriller,3.949838602862146,443.3912626586912,244.0641712841856,Director 7118
Movie 7119,2018,Drama,8.678773723202049,358.74707000136164,31.917902641541477,Director 7119
Movie 7120,2014,Thriller,1.8748993220016417,309.3742931847572,71.12132534835328,Director 7120
Movie 7121,2016,Comedy,2.3560250580785684,276.24740425565324,260.75451591093133,Director 7121
Movie 7122,2020,Drama,7.25111250622931,97.12219536818604,86.41290704850871,Director 7122
Movie 7123,2020,Drama,1.5312996850878782,45.75849949140893,175.78222467983568,Director 7123
Movie 7124,2020,Drama,6.800579666463966,424.96933649069024,44.59240860888906,Director 7124
Movie 7125,2016,Drama,7.621818799700383,18.444273553200876,39.40761711173519,Director 7125
Movie 7126,2020,Thriller,3.703014122617023,482.5356723304111,79.28241413948194,Director 7126
Movie 7127,2012,Drama,2.19083193050895,326.3343034781034,209.2786778661492,Director 7127
Movie 7128,2016,Comedy,7.8059648321140465,326.98191320618963,80.47471770825379,Director 7128
Movie 7129,2010,Thriller,8.559737514914255,279.1885772515432,275.99430079536376,Director 7129
Movie 7130,2016,Action,3.1427901893307952,0.0,185.89364680800932,Director 7130
Movie 7131,2012,Action,2.628558660802589,382.83386419605387,42.50037881039654,Director 7131
Movie 7132,2010,Thriller,2.667243648690799,296.5760755383012,112.13476981103337,Director 7132
Movie 7133,2016,Action,6.342906542023716,0.0,257.14885277424816,Director 7133
Movie 7134,2014,Thriller,3.2538741447300383,390.8295452489194,0.0,Director 7134
Movie 7135,2020,Comedy,1.420118611254416,105.05978617876175,74.7612834756587,Director 7135
Movie 7136,2010,Thriller,1.7721820972762523,456.0440985715104,70.76978679952782,Director 7136
Movie 7137,2010,Drama,3.4872752814181878,380.9713929175695,247.1683372931289,Director 7137
Movie 7138,2012,Thriller,3.798110865032851,202.2383333895505,25.13002455732472,Director 7138
Movie 7139,2016,Drama,4.320879561896261,477.1674941516105,168.20959198334248,Director 7139
Movie 7140,2012,Drama,3.043770071635749,176.6488475963382,134.35964908852912,Director 7140
Movie 7141,2014,Action,7.444651214511332,36.33940526473707,264.2562462312601,Director 7141
Movie 7142,2010,Comedy,2.5866241770672587,467.5300816911492,80.54327629068675,Director 7142
Movie 7143,2014,Comedy,8.276130528244003,354.7583005323996,0.0,Director 7143
Movie 7144,2012,Action,1.679327531662051,141.4011314875158,0.0,Director 7144
Movie 7145,2010,Comedy,5.726152138773326,166.57677352008784,239.91794052505747,Director 7145
Movie 7146,2018,Drama,5.322314803488114,0.0,138.90996109992778,Director 7146
Movie 7147,2014,Comedy,3.991200050201313,328.4752352798969,236.5461518765757,Director 7147
Movie 7148,2016,Thriller,2.891154536599701,282.4084006776081,3.8393227533240832,Director 7148
Movie 7149,2012,Thriller,3.659376174282931,81.8978719734356,173.76456480941482,Director 7149
Movie 7150,2018,Drama,1.3746446476420695,0.0,279.7003118046288,Director 7150
Movie 7151,2020,Comedy,8.029275915194594,449.0466050071397,269.2995657562029,Director 7151
Movie 7152,2014,Action,4.411203937131097,458.1322781664866,36.14667859575155,Director 7152
Movie 7153,2020,Drama,2.50934880796791,217.0381808709447,0.0,Director 7153
Movie 7154,2010,Drama,2.6277467327259147,0.0,0.0,Director 7154
Movie 7155,2018,Comedy,4.949122924383421,115.2117427918528,86.93176531527894,Director 7155
Movie 7156,2014,Drama,8.339360263636584,0.0,283.7342441234608,Director 7156
Movie 7157,2016,Action,9.55678808433882,60.72034637060536,11.456976749916365,Director 7157
Movie 7158,2018,Drama,5.811565062997559,97.2576134115379,40.75955963938881,Director 7158
Movie 7159,2014,Drama,1.9620813345274504,384.82147526872063,238.2408703154544,Director 7159
Movie 7160,2012,Comedy,6.954720095507607,205.91760349716853,115.11990377625762,Director 7160
Movie 7161,2016,Action,1.4877675184822197,172.8282934127601,261.0425787606989,Director 7161
Movie 7162,2018,Action,4.667716442571324,228.3279871032958,270.5564259095407,Director 7162
Movie 7163,2012,Drama,6.039993832738757,0.0,0.0,Director 7163
Movie 7164,2010,Comedy,7.298671029721992,222.17400415108176,91.40074803977382,Director 7164
Movie 7165,2016,Action,3.391102431405649,354.0802186982749,251.60670055149825,Director 7165
Movie 7166,2018,Drama,1.20421197645175,92.4151493523702,146.6551596426433,Director 7166
Movie 7167,2012,Action,2.5876491905698296,494.0075209984268,0.0,Director 7167
Movie 7168,2018,Thriller,2.190002515858211,464.32671971167474,130.0675296318817,Director 7168
Movie 7169,2016,Comedy,4.301958155646277,443.1076997420585,251.3558029738697,Director 7169
Movie 7170,2014,Action,5.256771483906712,0.0,276.07582008629817,Director 7170
Movie 7171,2012,Thriller,4.093993629155954,286.63565462443853,299.7280956956097,Director 7171
Movie 7172,2020,Action,8.453480840924286,306.38993435153094,195.10167373458592,Director 7172
Movie 7173,2020,Thriller,4.80415247759995,395.7148694856541,0.0,Director 7173
Movie 7174,2012,Comedy,6.367344227591646,409.9956085111033,0.0,Director 7174
Movie 7175,2012,Comedy,6.838464341313258,0.0,0.0,Director 7175
Movie 7176,2018,Drama,1.4285152380010175,313.7342223999506,51.2778740945011,Director 7176
Movie 7177,2016,Drama,3.953737857371204,89.98266421043712,153.45683504372545,Director 7177
Movie 7178,2016,Action,3.706465971679616,0.0,286.89248756875054,Director 7178
Movie 7179,2010,Comedy,4.858103585578027,186.76341524963468,21.93415023115608,Director 7179
Movie 7180,2020,Thriller,6.297837674672674,40.72438634092508,85.88878041519212,Director 7180
Movie 7181,2020,Action,8.742501586408494,173.92678743023416,0.0,Director 7181
Movie 7182,2020,Thriller,7.50335347770133,116.09816567063848,257.49883149428155,Director 7182
Movie 7183,2014,Thriller,4.711758603452299,286.24980715713434,233.7580532892045,Director 7183
Movie 7184,2012,Action,3.9302846973164,0.0,271.2811086815294,Director 7184
Movie 7185,2010,Action,6.1831693934238645,198.7659786691175,163.9009055901709,Director 7185
Movie 7186,2018,Drama,4.171755043553854,438.0489570118962,59.177823219122985,Director 7186
Movie 7187,2018,Drama,4.2422578119905605,266.3893880456613,122.6572997771429,Director 7187
Movie 7188,2010,Comedy,5.760327556798411,332.0328255821495,214.87872241814887,Director 7188
Movie 7189,2012,Action,5.051778974084408,491.9753643350724,22.483493462364866,Director 7189
Movie 7190,2016,Comedy,5.073875361369728,302.0884568161885,13.053734593763808,Director 7190
Movie 7191,2012,Comedy,4.161021755426903,484.0911042941069,0.0,Director 7191
Movie 7192,2018,Drama,1.6302534300798333,487.5240496460133,3.404367077296825,Director 7192
Movie 7193,2018,Thriller,2.9674173915842816,198.3664724034545,255.6093657838975,Director 7193
Movie 7194,2016,Comedy,1.6418309715829411,0.0,247.53855939004967,Director 7194
Movie 7195,2010,Thriller,5.460908559527168,361.8627305013855,220.81497623435644,Director 7195
Movie 7196,2010,Thriller,1.578767357748539,47.106387264671625,275.9877917316033,Director 7196
Movie 7197,2014,Comedy,4.653374064700588,206.44345488042865,0.0,Director 7197
Movie 7198,2018,Action,5.698370404689531,100.41530875890524,103.938660067526,Director 7198
Movie 7199,2010,Thriller,5.126436542446889,0.0,0.0,Director 7199
Movie 7200,2012,Drama,5.707900337738975,182.16308960125247,290.660983885676,Director 7200
Movie 7201,2014,Comedy,8.484810303897822,269.1577350931332,196.0333466314695,Director 7201
Movie 7202,2016,Thriller,7.221170198821005,73.4131916047494,0.0,Director 7202
Movie 7203,2020,Comedy,4.897200866599223,456.5882040561244,238.7311349128642,Director 7203
Movie 7204,2012,Action,9.87960426724633,283.4206715836198,91.10673567337908,Director 7204
Movie 7205,2014,Action,2.929289194375921,332.4001912058533,65.64586256176983,Director 7205
Movie 7206,2010,Action,1.4394999474279768,30.01541954203107,14.044778274444296,Director 7206
Movie 7207,2016,Action,1.145944198597992,17.600889309235484,203.80063824989725,Director 7207
Movie 7208,2016,Action,9.12582646147236,399.8378058842824,0.0,Director 7208
Movie 7209,2020,Action,6.461171971463813,219.41626757076364,57.085431492574656,Director 7209
Movie 7210,2020,Drama,8.265255625142219,84.19545121306632,52.63468873082974,Director 7210
Movie 7211,2012,Thriller,6.007780782490343,389.94069649678033,191.7844747965716,Director 7211
Movie 7212,2020,Thriller,7.988996568729778,31.144680375334246,263.3174785970288,Director 7212
Movie 7213,2018,Thriller,2.3854525019740405,382.6395458684206,261.1274264698999,Director 7213
Movie 7214,2010,Drama,4.15809027602765,354.8174425619786,51.49070672053048,Director 7214
Movie 7215,2020,Action,3.441836269441789,355.2832107586144,247.9528425245246,Director 7215
Movie 7216,2020,Drama,8.477506186041115,0.0,140.6410187585982,Director 7216
